AÑO,CVE_GEO,ENTIDAD,HOMBRES,MUJERES,POBLACION,PIRAMIDE,CUM_DIFF,DELITOS,TOTAL_DELITOS,PERCEPCION,TASA_DELICTIVA,KPI_IIC,KPI_IIC_Color
2017,22,Querétaro,1081283,1119679,2200962,"{'HOMBRES': [103425, 103437, 101461, 104137, 106878, 101331, 86026, 72075, 67902, 59653, 49529, 39101, 29037, 20835, 15110, 10058, 6190, 5098], 'MUJERES': [98921, 97902, 97968, 101508, 104677, 102336, 93494, 83512, 76939, 65718, 54064, 42520, 31895, 23564, 17654, 12094, 7699, 7214], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.086341,"{'Homicidios': 149, 'Lesiones': 4053, 'Feminicidio': 1, 'Secuestros': 10, 'Violación': 244, 'Robo a casa': 3210, 'Robo a vehículo': 4869, 'Robo a negocio': 2793, 'Extorsión': 15, 'Violencia familiar': 1027, 'Narcomenudeo': 777}",17148,62.1,779.1,75.8,3
2017,23,Quintana Roo,837493,820065,1657558,"{'HOMBRES': [76286, 77015, 73577, 76267, 84385, 87725, 77562, 63567, 57632, 48643, 37693, 27074, 18656, 12720, 8586, 5142, 2858, 2105], 'MUJERES': [73657, 74531, 71661, 74036, 80819, 83215, 76549, 66581, 58482, 47083, 36470, 26689, 18368, 12429, 8546, 5384, 3143, 2422], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.087729,"{'Homicidios': 322, 'Lesiones': 1420, 'Feminicidio': 3, 'Secuestros': 17, 'Violación': 171, 'Robo a casa': 2212, 'Robo a vehículo': 1855, 'Robo a negocio': 2344, 'Extorsión': 65, 'Violencia familiar': 2251, 'Narcomenudeo': 259}",10919,58.8,658.7,65.2,3
2017,24,San Luis Potosí,1372393,1437118,2809511,"{'HOMBRES': [127631, 134342, 137244, 136562, 126552, 111316, 93992, 80918, 79653, 74419, 65785, 54573, 42844, 33641, 27338, 20170, 13435, 11978], 'MUJERES': [123439, 130474, 134729, 134443, 126542, 116229, 105715, 96694, 92616, 83162, 71771, 58671, 45866, 36137, 29662, 22334, 15101, 13533], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.080284,"{'Homicidios': 393, 'Lesiones': 2925, 'Feminicidio': 15, 'Secuestros': 24, 'Violación': 352, 'Robo a casa': 1817, 'Robo a vehículo': 1986, 'Robo a negocio': 1096, 'Extorsión': 127, 'Violencia familiar': 4712, 'Narcomenudeo': 234}",13681,72.1,487.0,37.9,2
2017,25,Sinaloa,1508144,1529446,3037590,"{'HOMBRES': [130241, 139986, 141138, 144943, 140726, 125391, 106041, 94055, 95341, 88787, 77098, 63662, 49785, 38320, 30238, 21057, 12437, 8898], 'MUJERES': [124619, 133717, 137075, 140037, 135694, 123652, 111648, 104584, 102562, 92978, 81035, 67427, 53187, 40995, 32102, 22618, 14043, 11473], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.077196,"{'Homicidios': 1028, 'Lesiones': 1373, 'Feminicidio': 66, 'Secuestros': 14, 'Violación': 111, 'Robo a casa': 336, 'Robo a vehículo': 5687, 'Robo a negocio': 598, 'Extorsión': 45, 'Violencia familiar': 2279, 'Narcomenudeo': 724}",12261,72.2,403.6,44.2,2
2017,26,Sonora,1464983,1465316,2930299,"{'HOMBRES': [123731, 136753, 137664, 138721, 134183, 123894, 108930, 96436, 95180, 87336, 76337, 63334, 48195, 34732, 25453, 17029, 10084, 6991], 'MUJERES': [119685, 132544, 132983, 133425, 129093, 119815, 110023, 102788, 99342, 88799, 77376, 64730, 49960, 36650, 27671, 19465, 12099, 8868], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.077657,"{'Homicidios': 631, 'Lesiones': 1429, 'Feminicidio': 27, 'Secuestros': 2, 'Violación': 171, 'Robo a casa': 729, 'Robo a vehículo': 3226, 'Robo a negocio': 689, 'Extorsión': 26, 'Violencia familiar': 1878, 'Narcomenudeo': 739}",9547,51.3,325.8,32.7,2
2017,27,Tabasco,1202507,1242670,2445177,"{'HOMBRES': [118590, 121802, 115606, 112525, 109230, 102430, 89713, 77491, 74531, 67658, 58624, 47221, 35223, 25486, 18778, 12915, 8093, 6591], 'MUJERES': [113701, 116607, 113492, 111964, 109864, 106496, 100753, 92549, 85227, 72261, 59739, 47795, 36363, 26631, 19692, 13549, 8490, 7497], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.089238,"{'Homicidios': 328, 'Lesiones': 4155, 'Feminicidio': 26, 'Secuestros': 63, 'Violación': 307, 'Robo a casa': 1983, 'Robo a vehículo': 4809, 'Robo a negocio': 4604, 'Extorsión': 204, 'Violencia familiar': 5480, 'Narcomenudeo': 40}",21999,87.9,899.7,79.5,3
2017,28,Tamaulipas,1746431,1781983,3528414,"{'HOMBRES': [151371, 166318, 163124, 161160, 155427, 144659, 128628, 115329, 115905, 107904, 92949, 73896, 54617, 39980, 30729, 21429, 13072, 9934], 'MUJERES': [146008, 159846, 156776, 154485, 149923, 143164, 135501, 129386, 127145, 113454, 95858, 77175, 59015, 44507, 34721, 25145, 16446, 13428], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.07766,"{'Homicidios': 711, 'Lesiones': 2244, 'Feminicidio': 4, 'Secuestros': 107, 'Violación': 387, 'Robo a casa': 2375, 'Robo a vehículo': 4715, 'Robo a negocio': 1614, 'Extorsión': 149, 'Violencia familiar': 5780, 'Narcomenudeo': 290}",18376,86.2,520.8,47.5,2
2017,29,Tlaxcala,644578,680825,1325403,"{'HOMBRES': [62867, 64606, 64579, 64654, 61904, 55305, 46384, 39616, 38274, 34705, 29840, 23963, 17870, 13158, 10119, 7264, 4863, 4607], 'MUJERES': [60443, 62095, 62869, 62927, 61049, 57479, 53117, 48988, 46134, 40025, 33537, 26606, 19811, 14634, 11371, 8377, 5745, 5618], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.085321,"{'Homicidios': 99, 'Lesiones': 184, 'Feminicidio': 2, 'Secuestros': 7, 'Violación': 50, 'Robo a casa': 426, 'Robo a vehículo': 1995, 'Robo a negocio': 351, 'Extorsión': 7, 'Violencia familiar': 22, 'Narcomenudeo': 40}",3183,55.1,240.2,30.2,2
2017,30,Veracruz,3985506,4241038,8226544,"{'HOMBRES': [341966, 375270, 378050, 375570, 353127, 317257, 272850, 238433, 240701, 233470, 212631, 178750, 141429, 110294, 86588, 60434, 37592, 31094], 'MUJERES': [328677, 358822, 365542, 367595, 355903, 336543, 314155, 294770, 289564, 266632, 235326, 195899, 155407, 122177, 97462, 70400, 45836, 40328], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.07284,"{'Homicidios': 1457, 'Lesiones': 4301, 'Feminicidio': 78, 'Secuestros': 141, 'Violación': 273, 'Robo a casa': 2128, 'Robo a vehículo': 8840, 'Robo a negocio': 5271, 'Extorsión': 499, 'Violencia familiar': 5232, 'Narcomenudeo': 267}",28487,85.1,346.3,35.4,2
2017,31,Yucatán,1094240,1122907,2217147,"{'HOMBRES': [93121, 97370, 98574, 102843, 105571, 99768, 84991, 71972, 68626, 60931, 51878, 43268, 34933, 27478, 21282, 14714, 9301, 7619], 'MUJERES': [90149, 94526, 96141, 100343, 102277, 97530, 88680, 81219, 76871, 66669, 56347, 46760, 37718, 29811, 23168, 16068, 10170, 8460], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.075408,"{'Homicidios': 28, 'Lesiones': 1168, 'Feminicidio': 6, 'Secuestros': 0, 'Violación': 174, 'Robo a casa': 1158, 'Robo a vehículo': 311, 'Robo a negocio': 212, 'Extorsión': 22, 'Violencia familiar': 2214, 'Narcomenudeo': 293}",5586,31.5,251.9,17.5,1
2017,32,Zacatecas,797473,826057,1623530,"{'HOMBRES': [81797, 83444, 79477, 76435, 71111, 63192, 53558, 46364, 46117, 43095, 37334, 30254, 23679, 18938, 15750, 11785, 7924, 7219], 'MUJERES': [78884, 80284, 77360, 75424, 71981, 66573, 59935, 54557, 52411, 46773, 39822, 32235, 25088, 19836, 16437, 12472, 8453, 7532], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.089884,"{'Homicidios': 480, 'Lesiones': 1193, 'Feminicidio': 8, 'Secuestros': 57, 'Violación': 110, 'Robo a casa': 585, 'Robo a vehículo': 1727, 'Robo a negocio': 193, 'Extorsión': 167, 'Violencia familiar': 1357, 'Narcomenudeo': 205}",6082,82.5,374.6,35.3,2
2018,0,República Mexicana,61402089,63976205,125378294,"{'HOMBRES': [5529581, 5788911, 5759018, 5786838, 5635499, 5307665, 4605224, 3910897, 3766135, 3530635, 3080382, 2539179, 1962427, 1455955, 1111999, 766105, 472956, 392683], 'MUJERES': [5328581, 5579936, 5608701, 5671250, 5567196, 5366708, 4934434, 4527000, 4325552, 3903598, 3345859, 2763799, 2162090, 1629388, 1268893, 904146, 580545, 508529], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.079415,"{'Homicidios': 24634, 'Lesiones': 132381, 'Feminicidio': 764, 'Secuestros': 1122, 'Violación': 10416, 'Robo a casa': 70070, 'Robo a vehículo': 178585, 'Robo a negocio': 95838, 'Extorsión': 5681, 'Violencia familiar': 150621, 'Narcomenudeo': 48712}",718824,79.4,573.3,52.4,2
2018,1,Aguascalientes,688064,713244,1401308,"{'HOMBRES': [67825, 69710, 68300, 69369, 67256, 61389, 51209, 42255, 39832, 36573, 31419, 25554, 19289, 13921, 10299, 6739, 3901, 3224], 'MUJERES': [65151, 67028, 66637, 67488, 65329, 60859, 54114, 48996, 46676, 41651, 34965, 28095, 21237, 15533, 11794, 8108, 5041, 4542], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.089352,"{'Homicidios': 63, 'Lesiones': 3262, 'Feminicidio': 4, 'Secuestros': 10, 'Violación': 141, 'Robo a casa': 2838, 'Robo a vehículo': 2733, 'Robo a negocio': 2125, 'Extorsión': 122, 'Violencia familiar': 1396, 'Narcomenudeo': 1487}",14181,60.9,1012.0,91.9,3
2018,2,Baja California,1829451,1798273,3627724,"{'HOMBRES': [145464, 159961, 162063, 169573, 175360, 172047, 150316, 128266, 125413, 117489, 98686, 75730, 53610, 36538, 25964, 16666, 9463, 6842], 'MUJERES': [140451, 154197, 155648, 161779, 165592, 162388, 147400, 134255, 128253, 113795, 93990, 74510, 56050, 40240, 29468, 19634, 11627, 8996], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.074448,"{'Homicidios': 2407, 'Lesiones': 6649, 'Feminicidio': 25, 'Secuestros': 12, 'Violación': 561, 'Robo a casa': 5635, 'Robo a vehículo': 13115, 'Robo a negocio': 4818, 'Extorsión': 115, 'Violencia familiar': 8533, 'Narcomenudeo': 6471}",48341,72.7,1332.5,130.4,4
2018,3,Baja California Sur,393621,378118,771739,"{'HOMBRES': [32420, 35025, 34426, 35262, 36636, 37498, 34567, 29573, 27359, 24168, 19840, 15450, 11273, 7877, 5601, 3458, 1850, 1338], 'MUJERES': [31280, 33926, 33301, 33045, 33315, 33955, 32386, 29650, 27297, 23307, 18998, 15003, 11090, 7868, 5778, 3826, 2234, 1859], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.078398,"{'Homicidios': 120, 'Lesiones': 1392, 'Feminicidio': 0, 'Secuestros': 0, 'Violación': 112, 'Robo a casa': 2024, 'Robo a vehículo': 1007, 'Robo a negocio': 97, 'Extorsión': 170, 'Violencia familiar': 1765, 'Narcomenudeo': 558}",7245,65.3,938.8,78.6,3
2018,4,Campeche,459794,470355,930149,"{'HOMBRES': [42006, 43776, 42095, 41991, 41862, 40669, 35961, 30468, 28667, 26203, 22620, 18572, 14291, 10557, 7973, 5465, 3446, 3172], 'MUJERES': [40583, 42376, 41082, 41350, 41672, 41502, 38714, 34855, 32023, 27958, 23497, 19099, 14671, 10739, 7980, 5485, 3551, 3218], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.081921,"{'Homicidios': 60, 'Lesiones': 91, 'Feminicidio': 5, 'Secuestros': 6, 'Violación': 52, 'Robo a casa': 115, 'Robo a vehículo': 353, 'Robo a negocio': 175, 'Extorsión': 13, 'Violencia familiar': 42, 'Narcomenudeo': 77}",989,57.8,106.3,12.8,1
2018,5,Coahuila,1550305,1557455,3107760,"{'HOMBRES': [143935, 148776, 143318, 144820, 141554, 131615, 114401, 99806, 98474, 92751, 80074, 65076, 49292, 35421, 26082, 17315, 10230, 7365], 'MUJERES': [138051, 142157, 138402, 139306, 134775, 126201, 115268, 109158, 108013, 98023, 82793, 67194, 51179, 37432, 28459, 19648, 12021, 9375], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.08535,"{'Homicidios': 199, 'Lesiones': 4089, 'Feminicidio': 13, 'Secuestros': 8, 'Violación': 179, 'Robo a casa': 1487, 'Robo a vehículo': 588, 'Robo a negocio': 1038, 'Extorsión': 27, 'Violencia familiar': 8120, 'Narcomenudeo': 5572}",21320,64.0,686.0,43.1,2
2018,6,Colima,364110,370345,734455,"{'HOMBRES': [29713, 33084, 32678, 32923, 33086, 32413, 28728, 24304, 23090, 21484, 18910, 15893, 12382, 9063, 6741, 4514, 2734, 2370], 'MUJERES': [28381, 31155, 31277, 32159, 32526, 32156, 29900, 27225, 25619, 22904, 19663, 16354, 12771, 9503, 7304, 5151, 3290, 3007], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.071777,"{'Homicidios': 514, 'Lesiones': 1017, 'Feminicidio': 9, 'Secuestros': 17, 'Violación': 82, 'Robo a casa': 2003, 'Robo a vehículo': 1031, 'Robo a negocio': 703, 'Extorsión': 47, 'Violencia familiar': 2013, 'Narcomenudeo': 1005}",8441,80.5,1149.3,110.6,4
2018,7,Chiapas,2722196,2827531,5549727,"{'HOMBRES': [334946, 317470, 299043, 276601, 246833, 219909, 186419, 154143, 141624, 126904, 108313, 88890, 69054, 51719, 39882, 27836, 17267, 15343], 'MUJERES': [324176, 308204, 293378, 277623, 256554, 237275, 211164, 184928, 165276, 139917, 114753, 91669, 70026, 52213, 40175, 27947, 17225, 15028], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.113294,"{'Homicidios': 465, 'Lesiones': 1066, 'Feminicidio': 15, 'Secuestros': 18, 'Violación': 456, 'Robo a casa': 802, 'Robo a vehículo': 2108, 'Robo a negocio': 1028, 'Extorsión': 150, 'Violencia familiar': 4772, 'Narcomenudeo': 786}",11666,71.4,210.2,17.7,1
2018,8,Chihuahua,1846609,1868377,3714986,"{'HOMBRES': [156671, 175703, 175054, 175229, 169531, 159084, 137989, 118582, 117586, 112985, 98088, 78083, 57537, 41149, 31105, 21293, 12551, 8389], 'MUJERES': [151104, 169178, 169247, 169848, 163797, 155056, 140722, 129552, 127095, 117592, 100718, 81391, 61891, 45760, 35467, 24721, 14704, 10534], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.077753,"{'Homicidios': 1585, 'Lesiones': 3348, 'Feminicidio': 34, 'Secuestros': 6, 'Violación': 688, 'Robo a casa': 2668, 'Robo a vehículo': 4259, 'Robo a negocio': 2026, 'Extorsión': 6, 'Violencia familiar': 9435, 'Narcomenudeo': 5695}",29750,80.9,800.8,68.8,3
2018,9,Ciudad de México,4444229,4827474,9271703,"{'HOMBRES': [291538, 309589, 325458, 357042, 393777, 411065, 371328, 314088, 303654, 294423, 269712, 232362, 184477, 137636, 103585, 69219, 41710, 33566], 'MUJERES': [281069, 299051, 317020, 347507, 381359, 403765, 389151, 364734, 360260, 342766, 311998, 272860, 223712, 173794, 136991, 97788, 64074, 59575], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.051713,"{'Homicidios': 1131, 'Lesiones': 5745, 'Feminicidio': 39, 'Secuestros': 246, 'Violación': 1040, 'Robo a casa': 6351, 'Robo a vehículo': 11810, 'Robo a negocio': 17008, 'Extorsión': 445, 'Violencia familiar': 16628, 'Narcomenudeo': 5319}",65762,88.3,709.3,67.6,3
2018,10,Durango,903892,922943,1826835,"{'HOMBRES': [89549, 93051, 89185, 87917, 83477, 75552, 63401, 53468, 51889, 48918, 42866, 35469, 27512, 20696, 16285, 11619, 7327, 5711], 'MUJERES': [86023, 89305, 86592, 85381, 81199, 75129, 66749, 60455, 58098, 53153, 46148, 38222, 29673, 22259, 17503, 12626, 8027, 6401], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.089477,"{'Homicidios': 146, 'Lesiones': 2047, 'Feminicidio': 3, 'Secuestros': 5, 'Violación': 148, 'Robo a casa': 2576, 'Robo a vehículo': 966, 'Robo a negocio': 1308, 'Extorsión': 64, 'Violencia familiar': 4639, 'Narcomenudeo': 870}",12772,60.4,699.1,54.1,2
2018,11,Guanajuato,2985849,3141783,6127632,"{'HOMBRES': [287677, 294771, 292201, 295885, 285972, 262371, 222357, 186463, 176142, 160042, 135592, 110580, 85888, 64121, 49234, 34488, 22101, 19964], 'MUJERES': [277221, 284163, 285455, 292051, 287144, 272047, 244565, 220587, 206385, 181194, 151745, 123624, 95833, 71808, 55957, 40308, 26600, 25096], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.084835,"{'Homicidios': 2229, 'Lesiones': 11446, 'Feminicidio': 15, 'Secuestros': 4, 'Violación': 500, 'Robo a casa': 2379, 'Robo a vehículo': 3459, 'Robo a negocio': 6055, 'Extorsión': 9, 'Violencia familiar': 8683, 'Narcomenudeo': 7196}",41975,83.0,685.0,54.0,2
2018,12,Guerrero,1747775,1866212,3613987,"{'HOMBRES': [190828, 188711, 185965, 176515, 155427, 134850, 113631, 95560, 90877, 85356, 76906, 66626, 54148, 42207, 33975, 24864, 16315, 15014], 'MUJERES': [183913, 181919, 182888, 178813, 163484, 147300, 130175, 116477, 109217, 98755, 87133, 74453, 59934, 46964, 38577, 29077, 19521, 17612], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.094664,"{'Homicidios': 1853, 'Lesiones': 2072, 'Feminicidio': 27, 'Secuestros': 50, 'Violación': 171, 'Robo a casa': 301, 'Robo a vehículo': 3370, 'Robo a negocio': 808, 'Extorsión': 170, 'Violencia familiar': 2279, 'Narcomenudeo': 230}",11331,84.2,313.5,34.2,2
2018,13,Hidalgo,1463943,1568704,3032647,"{'HOMBRES': [128649, 144484, 145854, 141400, 128550, 116772, 103390, 90605, 88626, 83629, 73464, 61436, 48580, 36828, 28544, 19936, 12480, 10716], 'MUJERES': [124159, 139575, 142002, 139037, 131459, 127354, 120936, 112922, 107867, 96824, 82409, 67720, 53211, 40487, 31686, 22690, 14717, 13649], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.075328,"{'Homicidios': 170, 'Lesiones': 4879, 'Feminicidio': 18, 'Secuestros': 17, 'Violación': 490, 'Robo a casa': 2342, 'Robo a vehículo': 4440, 'Robo a negocio': 1405, 'Extorsión': 117, 'Violencia familiar': 4236, 'Narcomenudeo': 212}",18326,63.3,604.3,48.6,2
2018,14,Jalisco,4079783,4196894,8276677,"{'HOMBRES': [373028, 385273, 380775, 385755, 382222, 363990, 314882, 263185, 248243, 227467, 193943, 158842, 125161, 95708, 74417, 50895, 30642, 25355], 'MUJERES': [359527, 372218, 371121, 374893, 369441, 356468, 325522, 293809, 276221, 247086, 210930, 175821, 141047, 108487, 84590, 59429, 37374, 32910], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.081469,"{'Homicidios': 1659, 'Lesiones': 7623, 'Feminicidio': 25, 'Secuestros': 14, 'Violación': 313, 'Robo a casa': 6989, 'Robo a vehículo': 19798, 'Robo a negocio': 13807, 'Extorsión': 644, 'Violencia familiar': 7296, 'Narcomenudeo': 1942}",60110,73.6,726.3,77.1,3
2018,15,México,8260773,8676377,16937150,"{'HOMBRES': [706970, 749777, 763961, 780913, 770404, 730685, 635429, 543301, 530247, 502482, 436844, 352176, 262985, 186712, 134595, 86555, 49835, 36902], 'MUJERES': [680272, 722958, 747188, 765006, 756412, 736231, 686324, 641380, 623113, 564612, 478618, 386859, 292927, 211190, 156691, 106554, 65580, 54462], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.076511,"{'Homicidios': 2014, 'Lesiones': 37483, 'Feminicidio': 108, 'Secuestros': 144, 'Violación': 1124, 'Robo a casa': 7132, 'Robo a vehículo': 45738, 'Robo a negocio': 14489, 'Extorsión': 1384, 'Violencia familiar': 5305, 'Narcomenudeo': 1770}",116691,91.8,689.0,63.1,3
2018,16,Michoacán,2314542,2439620,4754162,"{'HOMBRES': [230004, 233392, 224888, 220068, 210281, 194365, 165042, 137710, 130485, 120866, 106263, 90311, 73020, 56922, 45420, 32850, 21761, 20894], 'MUJERES': [222301, 226439, 221334, 220143, 214099, 203206, 181761, 161874, 151631, 136472, 118793, 100527, 80880, 62989, 50733, 37488, 25181, 23769], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.085744,"{'Homicidios': 1134, 'Lesiones': 5055, 'Feminicidio': 16, 'Secuestros': 28, 'Violación': 252, 'Robo a casa': 1712, 'Robo a vehículo': 6428, 'Robo a negocio': 989, 'Extorsión': 3, 'Violencia familiar': 1062, 'Narcomenudeo': 1837}",18516,81.9,389.5,37.8,2
