fecha,entidad,delito_semaforo,incidentes
2017-04-01,Baja California Sur,Feminicidio,0
2017-05-01,Baja California Sur,Feminicidio,0
2017-06-01,Baja California Sur,Feminicidio,0
2017-07-01,Baja California Sur,Feminicidio,0
2017-08-01,Baja California Sur,Feminicidio,0
2017-09-01,Baja California Sur,Feminicidio,0
2017-10-01,Baja California Sur,Feminicidio,0
2017-11-01,Baja California Sur,Feminicidio,0
2017-12-01,Baja California Sur,Feminicidio,0
2017-01-01,Baja California Sur,Homicidios,47
2017-02-01,Baja California Sur,Homicidios,45
2017-03-01,Baja California Sur,Homicidios,62
2017-04-01,Baja California Sur,Homicidios,14
2017-05-01,Baja California Sur,Homicidios,26
2017-06-01,Baja California Sur,Homicidios,34
2017-07-01,Baja California Sur,Homicidios,40
2017-08-01,Baja California Sur,Homicidios,38
2017-09-01,Baja California Sur,Homicidios,48
2017-10-01,Baja California Sur,Homicidios,105
2017-11-01,Baja California Sur,Homicidios,90
2017-12-01,Baja California Sur,Homicidios,61
2017-01-01,Baja California Sur,Lesiones,104
2017-02-01,Baja California Sur,Lesiones,115
2017-03-01,Baja California Sur,Lesiones,120
2017-04-01,Baja California Sur,Lesiones,121
2017-05-01,Baja California Sur,Lesiones,143
2017-06-01,Baja California Sur,Lesiones,136
2017-07-01,Baja California Sur,Lesiones,148
2017-08-01,Baja California Sur,Lesiones,137
2017-09-01,Baja California Sur,Lesiones,149
2017-10-01,Baja California Sur,Lesiones,180
2017-11-01,Baja California Sur,Lesiones,152
2017-12-01,Baja California Sur,Lesiones,138
2017-01-01,Baja California Sur,Narcomenudeo,89
2017-02-01,Baja California Sur,Narcomenudeo,107
2017-03-01,Baja California Sur,Narcomenudeo,79
2017-04-01,Baja California Sur,Narcomenudeo,56
2017-05-01,Baja California Sur,Narcomenudeo,56
2017-06-01,Baja California Sur,Narcomenudeo,55
2017-07-01,Baja California Sur,Narcomenudeo,28
2017-08-01,Baja California Sur,Narcomenudeo,52
2017-09-01,Baja California Sur,Narcomenudeo,45
2017-10-01,Baja California Sur,Narcomenudeo,32
2017-11-01,Baja California Sur,Narcomenudeo,26
2017-12-01,Baja California Sur,Narcomenudeo,19
2017-01-01,Baja California Sur,Robo a casa,287
2017-02-01,Baja California Sur,Robo a casa,201
2017-03-01,Baja California Sur,Robo a casa,206
2017-04-01,Baja California Sur,Robo a casa,246
2017-05-01,Baja California Sur,Robo a casa,229
2017-06-01,Baja California Sur,Robo a casa,267
2017-07-01,Baja California Sur,Robo a casa,272
2017-08-01,Baja California Sur,Robo a casa,270
2017-09-01,Baja California Sur,Robo a casa,265
2017-10-01,Baja California Sur,Robo a casa,243
2017-11-01,Baja California Sur,Robo a casa,185
2017-12-01,Baja California Sur,Robo a casa,210
2017-01-01,Baja California Sur,Robo a negocio,44
2017-02-01,Baja California Sur,Robo a negocio,41
2017-03-01,Baja California Sur,Robo a negocio,39
2017-04-01,Baja California Sur,Robo a negocio,19
2017-05-01,Baja California Sur,Robo a negocio,16
2017-06-01,Baja California Sur,Robo a negocio,40
2017-07-01,Baja California Sur,Robo a negocio,31
2017-08-01,Baja California Sur,Robo a negocio,39
2017-09-01,Baja California Sur,Robo a negocio,29
2017-10-01,Baja California Sur,Robo a negocio,27
2017-11-01,Baja California Sur,Robo a negocio,8
2017-12-01,Baja California Sur,Robo a negocio,25
2017-01-01,Baja California Sur,Robo a vehículo,148
2017-02-01,Baja California Sur,Robo a vehículo,97
2017-03-01,Baja California Sur,Robo a vehículo,105
2017-04-01,Baja California Sur,Robo a vehículo,111
2017-05-01,Baja California Sur,Robo a vehículo,133
2017-06-01,Baja California Sur,Robo a vehículo,125
2017-07-01,Baja California Sur,Robo a vehículo,103
2017-08-01,Baja California Sur,Robo a vehículo,101
2017-09-01,Baja California Sur,Robo a vehículo,92
2017-10-01,Baja California Sur,Robo a vehículo,142
2017-11-01,Baja California Sur,Robo a vehículo,131
2017-12-01,Baja California Sur,Robo a vehículo,148
2017-01-01,Baja California Sur,Secuestros,0
2017-02-01,Baja California Sur,Secuestros,0
2017-03-01,Baja California Sur,Secuestros,1
2017-04-01,Baja California Sur,Secuestros,1
2017-05-01,Baja California Sur,Secuestros,0
2017-06-01,Baja California Sur,Secuestros,0
2017-07-01,Baja California Sur,Secuestros,0
2017-08-01,Baja California Sur,Secuestros,0
2017-09-01,Baja California Sur,Secuestros,1
2017-10-01,Baja California Sur,Secuestros,0
2017-11-01,Baja California Sur,Secuestros,0
2017-12-01,Baja California Sur,Secuestros,0
2017-01-01,Baja California Sur,Violación,14
2017-02-01,Baja California Sur,Violación,12
2017-03-01,Baja California Sur,Violación,8
2017-04-01,Baja California Sur,Violación,7
2017-05-01,Baja California Sur,Violación,12
2017-06-01,Baja California Sur,Violación,18
2017-07-01,Baja California Sur,Violación,8
2017-08-01,Baja California Sur,Violación,20
2017-09-01,Baja California Sur,Violación,15
2017-10-01,Baja California Sur,Violación,17
2017-11-01,Baja California Sur,Violación,14
2017-12-01,Baja California Sur,Violación,6
2017-01-01,Baja California Sur,Violencia familiar,175
2017-02-01,Baja California Sur,Violencia familiar,157
2017-03-01,Baja California Sur,Violencia familiar,155
2017-04-01,Baja California Sur,Violencia familiar,168
2017-05-01,Baja California Sur,Violencia familiar,184
2017-06-01,Baja California Sur,Violencia familiar,200
2017-07-01,Baja California Sur,Violencia familiar,177
2017-08-01,Baja California Sur,Violencia familiar,171
2017-09-01,Baja California Sur,Violencia familiar,168
2017-10-01,Baja California Sur,Violencia familiar,178
2017-11-01,Baja California Sur,Violencia familiar,140
2017-12-01,Baja California Sur,Violencia familiar,109
2017-01-01,Campeche,Extorsión,2
2017-02-01,Campeche,Extorsión,5
2017-03-01,Campeche,Extorsión,1
2017-04-01,Campeche,Extorsión,3
2017-05-01,Campeche,Extorsión,1
2017-06-01,Campeche,Extorsión,2
2017-07-01,Campeche,Extorsión,0
2017-08-01,Campeche,Extorsión,0
2017-09-01,Campeche,Extorsión,1
2017-10-01,Campeche,Extorsión,1
2017-11-01,Campeche,Extorsión,2
2017-12-01,Campeche,Extorsión,4
2017-01-01,Campeche,Feminicidio,1
2017-02-01,Campeche,Feminicidio,0
2017-03-01,Campeche,Feminicidio,0
2017-04-01,Campeche,Feminicidio,0
2017-05-01,Campeche,Feminicidio,0
2017-06-01,Campeche,Feminicidio,0
2017-07-01,Campeche,Feminicidio,0
2017-08-01,Campeche,Feminicidio,0
2017-09-01,Campeche,Feminicidio,0
2017-10-01,Campeche,Feminicidio,0
2017-11-01,Campeche,Feminicidio,0
2017-12-01,Campeche,Feminicidio,0
2017-01-01,Campeche,Homicidios,7
2017-02-01,Campeche,Homicidios,6
2017-03-01,Campeche,Homicidios,8
2017-04-01,Campeche,Homicidios,6
2017-05-01,Campeche,Homicidios,5
2017-06-01,Campeche,Homicidios,8
2017-07-01,Campeche,Homicidios,3
2017-08-01,Campeche,Homicidios,7
2017-09-01,Campeche,Homicidios,5
2017-10-01,Campeche,Homicidios,3
2017-11-01,Campeche,Homicidios,4
2017-12-01,Campeche,Homicidios,4
2017-01-01,Campeche,Lesiones,7
2017-02-01,Campeche,Lesiones,12
2017-03-01,Campeche,Lesiones,11
2017-04-01,Campeche,Lesiones,7
2017-05-01,Campeche,Lesiones,11
2017-06-01,Campeche,Lesiones,6
2017-07-01,Campeche,Lesiones,12
2017-08-01,Campeche,Lesiones,9
2017-09-01,Campeche,Lesiones,10
2017-10-01,Campeche,Lesiones,14
2017-11-01,Campeche,Lesiones,9
2017-12-01,Campeche,Lesiones,9
2017-01-01,Campeche,Narcomenudeo,7
2017-02-01,Campeche,Narcomenudeo,17
2017-03-01,Campeche,Narcomenudeo,13
2017-04-01,Campeche,Narcomenudeo,6
2017-05-01,Campeche,Narcomenudeo,20
2017-06-01,Campeche,Narcomenudeo,14
2017-07-01,Campeche,Narcomenudeo,7
2017-08-01,Campeche,Narcomenudeo,11
2017-09-01,Campeche,Narcomenudeo,16
2017-10-01,Campeche,Narcomenudeo,17
2017-11-01,Campeche,Narcomenudeo,13
2017-12-01,Campeche,Narcomenudeo,11
2017-01-01,Campeche,Robo a casa,9
2017-02-01,Campeche,Robo a casa,8
2017-03-01,Campeche,Robo a casa,6
2017-04-01,Campeche,Robo a casa,10
2017-05-01,Campeche,Robo a casa,9
2017-06-01,Campeche,Robo a casa,6
2017-07-01,Campeche,Robo a casa,10
2017-08-01,Campeche,Robo a casa,12
2017-09-01,Campeche,Robo a casa,7
2017-10-01,Campeche,Robo a casa,10
2017-11-01,Campeche,Robo a casa,6
2017-12-01,Campeche,Robo a casa,11
2017-01-01,Campeche,Robo a negocio,12
2017-02-01,Campeche,Robo a negocio,7
2017-03-01,Campeche,Robo a negocio,3
2017-04-01,Campeche,Robo a negocio,11
2017-05-01,Campeche,Robo a negocio,9
2017-06-01,Campeche,Robo a negocio,6
2017-07-01,Campeche,Robo a negocio,8
2017-08-01,Campeche,Robo a negocio,9
2017-09-01,Campeche,Robo a negocio,6
2017-10-01,Campeche,Robo a negocio,4
2017-11-01,Campeche,Robo a negocio,11
2017-12-01,Campeche,Robo a negocio,12
2017-01-01,Campeche,Robo a vehículo,50
2017-02-01,Campeche,Robo a vehículo,40
2017-03-01,Campeche,Robo a vehículo,46
2017-04-01,Campeche,Robo a vehículo,37
2017-05-01,Campeche,Robo a vehículo,35
2017-06-01,Campeche,Robo a vehículo,42
2017-07-01,Campeche,Robo a vehículo,46
2017-08-01,Campeche,Robo a vehículo,46
2017-09-01,Campeche,Robo a vehículo,34
2017-10-01,Campeche,Robo a vehículo,36
2017-11-01,Campeche,Robo a vehículo,42
2017-12-01,Campeche,Robo a vehículo,33
2017-01-01,Campeche,Secuestros,2
2017-02-01,Campeche,Secuestros,0
2017-03-01,Campeche,Secuestros,0
2017-04-01,Campeche,Secuestros,0
2017-05-01,Campeche,Secuestros,0
2017-06-01,Campeche,Secuestros,1
2017-07-01,Campeche,Secuestros,0
2017-08-01,Campeche,Secuestros,0
2017-09-01,Campeche,Secuestros,1
2017-10-01,Campeche,Secuestros,0
2017-11-01,Campeche,Secuestros,1
2017-12-01,Campeche,Secuestros,1
2017-01-01,Campeche,Violación,4
2017-02-01,Campeche,Violación,4
2017-03-01,Campeche,Violación,8
2017-04-01,Campeche,Violación,3
2017-05-01,Campeche,Violación,7
2017-06-01,Campeche,Violación,4
2017-07-01,Campeche,Violación,3
2017-08-01,Campeche,Violación,8
2017-09-01,Campeche,Violación,6
2017-10-01,Campeche,Violación,3
2017-11-01,Campeche,Violación,4
2017-12-01,Campeche,Violación,3
2017-01-01,Campeche,Violencia familiar,3
2017-02-01,Campeche,Violencia familiar,6
2017-03-01,Campeche,Violencia familiar,3
2017-04-01,Campeche,Violencia familiar,7
2017-05-01,Campeche,Violencia familiar,7
2017-06-01,Campeche,Violencia familiar,8
2017-07-01,Campeche,Violencia familiar,5
2017-08-01,Campeche,Violencia familiar,6
2017-09-01,Campeche,Violencia familiar,7
2017-10-01,Campeche,Violencia familiar,4
2017-11-01,Campeche,Violencia familiar,5
2017-12-01,Campeche,Violencia familiar,4
2017-01-01,Chiapas,Extorsión,12
2017-02-01,Chiapas,Extorsión,10
2017-03-01,Chiapas,Extorsión,14
2017-04-01,Chiapas,Extorsión,17
2017-05-01,Chiapas,Extorsión,12
2017-06-01,Chiapas,Extorsión,20
2017-07-01,Chiapas,Extorsión,9
2017-08-01,Chiapas,Extorsión,15
2017-09-01,Chiapas,Extorsión,13
2017-10-01,Chiapas,Extorsión,14
2017-11-01,Chiapas,Extorsión,9
2017-12-01,Chiapas,Extorsión,14
2017-01-01,Chiapas,Feminicidio,1
2017-02-01,Chiapas,Feminicidio,3
2017-03-01,Chiapas,Feminicidio,0
2017-04-01,Chiapas,Feminicidio,5
2017-05-01,Chiapas,Feminicidio,2
2017-06-01,Chiapas,Feminicidio,3
2017-07-01,Chiapas,Feminicidio,2
2017-08-01,Chiapas,Feminicidio,7
2017-09-01,Chiapas,Feminicidio,1
2017-10-01,Chiapas,Feminicidio,2
2017-11-01,Chiapas,Feminicidio,0
2017-12-01,Chiapas,Feminicidio,3
2017-01-01,Chiapas,Homicidios,46
2017-02-01,Chiapas,Homicidios,46
2017-03-01,Chiapas,Homicidios,42
2017-04-01,Chiapas,Homicidios,43
2017-05-01,Chiapas,Homicidios,38
2017-06-01,Chiapas,Homicidios,45
2017-07-01,Chiapas,Homicidios,34
2017-08-01,Chiapas,Homicidios,41
2017-09-01,Chiapas,Homicidios,39
2017-10-01,Chiapas,Homicidios,34
2017-11-01,Chiapas,Homicidios,31
2017-12-01,Chiapas,Homicidios,36
2017-01-01,Chiapas,Lesiones,105
2017-02-01,Chiapas,Lesiones,81
2017-03-01,Chiapas,Lesiones,109
2017-04-01,Chiapas,Lesiones,101
2017-05-01,Chiapas,Lesiones,91
2017-06-01,Chiapas,Lesiones,98
2017-07-01,Chiapas,Lesiones,100
2017-08-01,Chiapas,Lesiones,102
2017-09-01,Chiapas,Lesiones,84
2017-10-01,Chiapas,Lesiones,97
2017-11-01,Chiapas,Lesiones,87
2017-12-01,Chiapas,Lesiones,89
2017-01-01,Chiapas,Narcomenudeo,44
2017-02-01,Chiapas,Narcomenudeo,73
2017-03-01,Chiapas,Narcomenudeo,52
2017-04-01,Chiapas,Narcomenudeo,47
2017-05-01,Chiapas,Narcomenudeo,46
2017-06-01,Chiapas,Narcomenudeo,60
2017-07-01,Chiapas,Narcomenudeo,74
2017-08-01,Chiapas,Narcomenudeo,80
2017-09-01,Chiapas,Narcomenudeo,66
2017-10-01,Chiapas,Narcomenudeo,61
2017-11-01,Chiapas,Narcomenudeo,72
2017-12-01,Chiapas,Narcomenudeo,50
2017-01-01,Chiapas,Robo a casa,127
2017-02-01,Chiapas,Robo a casa,96
2017-03-01,Chiapas,Robo a casa,90
2017-04-01,Chiapas,Robo a casa,112
2017-05-01,Chiapas,Robo a casa,106
2017-06-01,Chiapas,Robo a casa,124
2017-07-01,Chiapas,Robo a casa,104
2017-08-01,Chiapas,Robo a casa,141
2017-09-01,Chiapas,Robo a casa,102
2017-10-01,Chiapas,Robo a casa,99
2017-11-01,Chiapas,Robo a casa,106
2017-12-01,Chiapas,Robo a casa,111
2017-01-01,Chiapas,Robo a negocio,200
2017-02-01,Chiapas,Robo a negocio,122
2017-03-01,Chiapas,Robo a negocio,112
2017-04-01,Chiapas,Robo a negocio,116
2017-05-01,Chiapas,Robo a negocio,128
2017-06-01,Chiapas,Robo a negocio,111
2017-07-01,Chiapas,Robo a negocio,131
2017-08-01,Chiapas,Robo a negocio,171
2017-09-01,Chiapas,Robo a negocio,125
2017-10-01,Chiapas,Robo a negocio,159
2017-11-01,Chiapas,Robo a negocio,120
2017-12-01,Chiapas,Robo a negocio,122
2017-01-01,Chiapas,Robo a vehículo,238
2017-02-01,Chiapas,Robo a vehículo,224
2017-03-01,Chiapas,Robo a vehículo,231
2017-04-01,Chiapas,Robo a vehículo,214
2017-05-01,Chiapas,Robo a vehículo,262
2017-06-01,Chiapas,Robo a vehículo,258
2017-07-01,Chiapas,Robo a vehículo,291
2017-08-01,Chiapas,Robo a vehículo,312
2017-09-01,Chiapas,Robo a vehículo,274
2017-10-01,Chiapas,Robo a vehículo,248
2017-11-01,Chiapas,Robo a vehículo,253
2017-12-01,Chiapas,Robo a vehículo,170
2017-01-01,Chiapas,Secuestros,4
2017-02-01,Chiapas,Secuestros,1
2017-03-01,Chiapas,Secuestros,0
2017-04-01,Chiapas,Secuestros,2
2017-05-01,Chiapas,Secuestros,2
2017-06-01,Chiapas,Secuestros,2
2017-07-01,Chiapas,Secuestros,1
2017-08-01,Chiapas,Secuestros,1
2017-09-01,Chiapas,Secuestros,2
2017-10-01,Chiapas,Secuestros,1
2017-11-01,Chiapas,Secuestros,1
2017-12-01,Chiapas,Secuestros,4
2017-01-01,Chiapas,Violación,43
2017-02-01,Chiapas,Violación,44
2017-03-01,Chiapas,Violación,67
2017-04-01,Chiapas,Violación,38
2017-05-01,Chiapas,Violación,52
2017-06-01,Chiapas,Violación,58
2017-07-01,Chiapas,Violación,49
2017-08-01,Chiapas,Violación,50
2017-09-01,Chiapas,Violación,47
2017-10-01,Chiapas,Violación,52
2017-11-01,Chiapas,Violación,46
2017-12-01,Chiapas,Violación,32
2017-01-01,Chiapas,Violencia familiar,141
2017-02-01,Chiapas,Violencia familiar,105
2017-03-01,Chiapas,Violencia familiar,116
2017-04-01,Chiapas,Violencia familiar,122
2017-05-01,Chiapas,Violencia familiar,141
2017-06-01,Chiapas,Violencia familiar,111
2017-07-01,Chiapas,Violencia familiar,265
2017-08-01,Chiapas,Violencia familiar,467
2017-09-01,Chiapas,Violencia familiar,510
2017-10-01,Chiapas,Violencia familiar,541
2017-11-01,Chiapas,Violencia familiar,544
2017-12-01,Chiapas,Violencia familiar,443
2017-01-01,Chihuahua,Extorsión,1
2017-02-01,Chihuahua,Extorsión,1
2017-03-01,Chihuahua,Extorsión,2
2017-04-01,Chihuahua,Extorsión,0
2017-05-01,Chihuahua,Extorsión,6
2017-06-01,Chihuahua,Extorsión,1
2017-07-01,Chihuahua,Extorsión,2
2017-08-01,Chihuahua,Extorsión,0
2017-09-01,Chihuahua,Extorsión,1
2017-10-01,Chihuahua,Extorsión,1
2017-11-01,Chihuahua,Extorsión,1
2017-12-01,Chihuahua,Extorsión,0
2017-01-01,Chihuahua,Feminicidio,0
2017-02-01,Chihuahua,Feminicidio,0
2017-03-01,Chihuahua,Feminicidio,0
2017-04-01,Chihuahua,Feminicidio,0
2017-05-01,Chihuahua,Feminicidio,0
2017-06-01,Chihuahua,Feminicidio,0
2017-07-01,Chihuahua,Feminicidio,0
2017-08-01,Chihuahua,Feminicidio,0
2017-09-01,Chihuahua,Feminicidio,0
2017-10-01,Chihuahua,Feminicidio,0
2017-11-01,Chihuahua,Feminicidio,8
2017-12-01,Chihuahua,Feminicidio,3
2017-01-01,Chihuahua,Homicidios,121
2017-02-01,Chihuahua,Homicidios,145
2017-03-01,Chihuahua,Homicidios,118
2017-04-01,Chihuahua,Homicidios,100
2017-05-01,Chihuahua,Homicidios,139
2017-06-01,Chihuahua,Homicidios,170
2017-07-01,Chihuahua,Homicidios,107
2017-08-01,Chihuahua,Homicidios,119
2017-09-01,Chihuahua,Homicidios,133
2017-10-01,Chihuahua,Homicidios,135
2017-11-01,Chihuahua,Homicidios,129
2017-12-01,Chihuahua,Homicidios,150
2017-01-01,Chihuahua,Lesiones,248
2017-02-01,Chihuahua,Lesiones,252
2017-03-01,Chihuahua,Lesiones,309
2017-04-01,Chihuahua,Lesiones,336
2017-05-01,Chihuahua,Lesiones,352
2017-06-01,Chihuahua,Lesiones,408
2017-07-01,Chihuahua,Lesiones,288
2017-08-01,Chihuahua,Lesiones,343
2017-09-01,Chihuahua,Lesiones,327
2017-10-01,Chihuahua,Lesiones,362
2017-11-01,Chihuahua,Lesiones,306
2017-12-01,Chihuahua,Lesiones,293
2017-01-01,Chihuahua,Narcomenudeo,850
2017-02-01,Chihuahua,Narcomenudeo,795
2017-03-01,Chihuahua,Narcomenudeo,753
2017-04-01,Chihuahua,Narcomenudeo,780
2017-05-01,Chihuahua,Narcomenudeo,589
2017-06-01,Chihuahua,Narcomenudeo,642
2017-07-01,Chihuahua,Narcomenudeo,712
2017-08-01,Chihuahua,Narcomenudeo,709
2017-09-01,Chihuahua,Narcomenudeo,514
2017-10-01,Chihuahua,Narcomenudeo,566
2017-11-01,Chihuahua,Narcomenudeo,527
2017-12-01,Chihuahua,Narcomenudeo,582
2017-01-01,Chihuahua,Robo a casa,232
2017-02-01,Chihuahua,Robo a casa,262
2017-03-01,Chihuahua,Robo a casa,342
2017-04-01,Chihuahua,Robo a casa,290
2017-05-01,Chihuahua,Robo a casa,298
2017-06-01,Chihuahua,Robo a casa,330
2017-07-01,Chihuahua,Robo a casa,293
2017-08-01,Chihuahua,Robo a casa,375
2017-09-01,Chihuahua,Robo a casa,347
2017-10-01,Chihuahua,Robo a casa,349
2017-11-01,Chihuahua,Robo a casa,271
2017-12-01,Chihuahua,Robo a casa,293
2017-01-01,Chihuahua,Robo a negocio,190
2017-02-01,Chihuahua,Robo a negocio,181
2017-03-01,Chihuahua,Robo a negocio,216
2017-04-01,Chihuahua,Robo a negocio,203
2017-05-01,Chihuahua,Robo a negocio,196
2017-06-01,Chihuahua,Robo a negocio,191
2017-07-01,Chihuahua,Robo a negocio,224
2017-08-01,Chihuahua,Robo a negocio,258
2017-09-01,Chihuahua,Robo a negocio,247
2017-10-01,Chihuahua,Robo a negocio,268
2017-11-01,Chihuahua,Robo a negocio,255
2017-12-01,Chihuahua,Robo a negocio,230
2017-01-01,Chihuahua,Robo a vehículo,356
2017-02-01,Chihuahua,Robo a vehículo,353
2017-03-01,Chihuahua,Robo a vehículo,392
2017-04-01,Chihuahua,Robo a vehículo,317
2017-05-01,Chihuahua,Robo a vehículo,319
2017-06-01,Chihuahua,Robo a vehículo,357
2017-07-01,Chihuahua,Robo a vehículo,388
2017-08-01,Chihuahua,Robo a vehículo,446
2017-09-01,Chihuahua,Robo a vehículo,382
2017-10-01,Chihuahua,Robo a vehículo,371
2017-11-01,Chihuahua,Robo a vehículo,437
2017-12-01,Chihuahua,Robo a vehículo,424
2017-01-01,Chihuahua,Secuestros,0
2017-02-01,Chihuahua,Secuestros,0
2017-03-01,Chihuahua,Secuestros,0
2017-04-01,Chihuahua,Secuestros,0
2017-05-01,Chihuahua,Secuestros,0
2017-06-01,Chihuahua,Secuestros,2
2017-07-01,Chihuahua,Secuestros,1
2017-08-01,Chihuahua,Secuestros,3
2017-09-01,Chihuahua,Secuestros,4
2017-10-01,Chihuahua,Secuestros,2
2017-11-01,Chihuahua,Secuestros,2
2017-12-01,Chihuahua,Secuestros,1
2017-01-01,Chihuahua,Violación,50
2017-02-01,Chihuahua,Violación,49
2017-03-01,Chihuahua,Violación,72
2017-04-01,Chihuahua,Violación,70
2017-05-01,Chihuahua,Violación,64
2017-06-01,Chihuahua,Violación,68
2017-07-01,Chihuahua,Violación,62
2017-08-01,Chihuahua,Violación,84
2017-09-01,Chihuahua,Violación,65
2017-10-01,Chihuahua,Violación,74
2017-11-01,Chihuahua,Violación,74
2017-12-01,Chihuahua,Violación,41
2017-01-01,Chihuahua,Violencia familiar,734
2017-02-01,Chihuahua,Violencia familiar,781
2017-03-01,Chihuahua,Violencia familiar,1000
2017-04-01,Chihuahua,Violencia familiar,930
2017-05-01,Chihuahua,Violencia familiar,1091
2017-06-01,Chihuahua,Violencia familiar,1177
2017-07-01,Chihuahua,Violencia familiar,1093
2017-08-01,Chihuahua,Violencia familiar,1020
2017-09-01,Chihuahua,Violencia familiar,935
2017-10-01,Chihuahua,Violencia familiar,1059
2017-11-01,Chihuahua,Violencia familiar,887
2017-12-01,Chihuahua,Violencia familiar,876
2017-01-01,Ciudad de México,Extorsión,48
2017-02-01,Ciudad de México,Extorsión,29
2017-03-01,Ciudad de México,Extorsión,44
2017-04-01,Ciudad de México,Extorsión,34
2017-05-01,Ciudad de México,Extorsión,44
2017-06-01,Ciudad de México,Extorsión,46
2017-07-01,Ciudad de México,Extorsión,47
2017-08-01,Ciudad de México,Extorsión,43
2017-09-01,Ciudad de México,Extorsión,39
2017-10-01,Ciudad de México,Extorsión,47
2017-11-01,Ciudad de México,Extorsión,33
2017-12-01,Ciudad de México,Extorsión,36
2017-01-01,Ciudad de México,Feminicidio,5
